record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
78860,Heitor da Conceição,4956713207,"Vila de Moura, 92
Vila Real 2ª Seção
89939085 Costa Alegre / SC",2009-09-16,1097.4280046896733,124.35700117241836,274.35700117241834,111.24345363663241,Covered,4,3.1249874935727293,6272.374935727293,28.74987493572729,A,5,1,,+,False,True,True
59576,Agatha da Luz,67851429030,"Distrito Pinto, 1
Estrela
43281-109 Almeida Paulista / SC",2003-05-25,1177.7380279570395,144.43450698925986,294.4345069892599,129.97381454652967,Covered,4,2.767038548352867,2692.8854835286706,25.17038548352867,X,4,1,B,+,False,True,False
25041,Alícia Pinto,39817640566,"Rodovia de Carvalho
Vila Trinta E Um De Março
17783-491 Duarte de Goiás / RR",2010-02-07,924.682194383038,81.17054859575951,231.1705485957595,98.73036090989726,Covered,7,3.800130927947923,13023.809279479234,35.50130927947923,B,6,1,O,-,True,False,False
98844,Cauã da Mata,63497085200,"Ladeira Carolina Melo
Nossa Senhora Aparecida
36232105 Almeida / RJ",2005-09-22,1068.8641584693307,117.21603961733271,267.2160396173327,98.73036090989726,Clinical Done,3,4.146055746542878,16483.057465428774,38.96055746542878,,6,1,B,+,True,False,False
33488,Augusto Barbosa,79062815430,"Aeroporto Leonardo Farias, 4
Carlos Prates
54712-908 Martins / MS",2006-07-17,1036.1210339899585,109.0302584974896,259.0302584974896,98.73036090989726,Clinical Done,8,4.065304268508265,15675.542685082648,38.153042685082646,CS,6,1,,-,True,False,False
20360,Dr. Otávio Porto,29106385702,"Lagoa Erick Azevedo, 74
Comiteco
47344110 Farias do Galho / RJ",2020-08-27,733.0393413320935,33.25983533302339,183.25983533302337,129.97381454652967,Uncovered,3,3.7578960395614835,12601.460395614833,35.078960395614835,DD,6,1,AB,+,False,True,False
78982,Vinicius Rocha,6514982794,"Rua Leonardo Azevedo
Minas Caixa
01435-018 da Costa de Caldeira / GO",2001-08-02,1012.3358272964655,103.08395682411637,253.08395682411637,98.73036090989726,Clinical Done,6,2.814222160327544,3164.72160327544,25.64222160327544,B,4,0,O,+,True,False,False
95778,Ana Luiza Silva,6984237122,"Trecho de Ribeiro, 9
Dom Joaquim
20358-428 Cardoso / AP",2019-05-24,857.8369426499523,64.4592356624881,214.45923566248808,129.97381454652967,Uncovered,5,2.736301983815816,2385.519838158161,24.86301983815816,X,4,0,O,+,False,True,False
97711,Maria Eduarda Farias,63258791040,"Rodovia Nathan da Costa, 584
Cachoeirinha
24428364 Castro / RN",2016-05-15,749.7578841055735,37.43947102639337,187.43947102639336,98.73036090989726,Uncovered,6,2.615554889091217,1178.0488909121716,23.655548890912172,X,3,0,B,-,True,False,False
7850,Henrique Vieira,60872531490,"Ladeira Rafael da Cunha, 970
Horto
91607463 Jesus Paulista / MS",2023-03-09,766.2120813133502,41.55302032833754,191.55302032833754,129.97381454652967,Capsuled,6,3.0053093686535206,5075.593686535207,27.553093686535206,B,5,0,B,+,False,True,False
6041,Luana Aragão,8293457104,"Morro Campos, 9
Vila Santa Monica 1ª Seção
64709530 Santos / RO",2014-04-14,1218.946351319039,154.73658782975974,304.73658782975974,111.24345363663241,Uncovered,5,2.5913114894271816,935.6148942718143,23.413114894271814,X,3,1,A,+,False,True,True
41507,Yago Rocha,56807294158,"Vila Natália Santos, 77
Andiroba
95515-298 Carvalho / AM",2006-02-14,1162.033520552306,140.50838013807652,290.5083801380765,98.73036090989726,Uncovered,4,3.56534093932739,10675.9093932739,33.153409393273904,X,6,1,A,+,True,False,False
68842,Catarina Novaes,43129857664,"Avenida Ramos, 47
São Pedro
38855-602 Caldeira Paulista / DF",2010-03-07,922.5898666488439,80.64746666221097,230.64746666221097,98.73036090989726,Uncovered,3,5.4923164015416726,29945.664015416725,52.423164015416724,B,8,0,B,+,True,False,False
29939,Davi da Luz,28713965409,"Recanto de Castro, 7
Lorena
22666648 Peixoto / RS",2018-09-21,585.4303816464259,-3.642404588393532,146.35759541160647,129.97381454652967,Uncovered,10,3.9090852335394795,14113.352335394797,36.5908523353948,,6,1,O,-,False,True,False
71499,Ian da Rosa,14268390570,"Jardim de Barbosa, 71
Laranjeiras
98478-143 da Luz do Campo / SP",2011-08-20,1113.7394857729364,128.43487144323413,278.4348714432341,98.73036090989726,Uncovered,7,2.624307466527698,1265.5746652769826,23.743074665276982,,3,0,A,+,True,False,False
4378,Olivia Almeida,14980527388,"Chácara Giovanna Alves, 68
Olaria
93791369 Jesus do Amparo / MS",2023-01-13,1229.366145844443,157.34153646111073,307.34153646111076,129.97381454652967,Clinical Done,10,2.520693898052758,229.43898052757925,22.70693898052758,DD,2,1,AB,-,False,True,False
50007,Joaquim Araújo,76241395882,"Vale Lopes, 797
Vila Rica
55775035 Nunes das Flores / CE",2022-07-24,1124.0782829018417,131.01957072546043,281.0195707254604,129.97381454652967,Covered,3,2.9078010790445603,4100.510790445604,26.578010790445603,DD,4,0,B,+,False,True,False
94282,Gabrielly Farias,65190872386,"Conjunto Silveira, 19
Pousada Santo Antonio
59077-726 Silva das Pedras / AC",2023-04-30,947.1873679264506,86.79684198161264,236.79684198161266,98.73036090989726,Covered,5,7.444307918153434,49465.57918153435,71.94307918153434,X,9,1,O,-,True,False,False
93890,Eduardo Souza,80632194570,"Vila Erick Ribeiro, 4
Candelaria
34461148 Moraes de Minas / RJ",2009-06-22,713.5589817217954,28.389745430448826,178.38974543044884,98.73036090989726,Uncovered,8,2.875176108414517,3774.2610841451697,26.25176108414517,A,4,0,AB,-,True,False,False
83149,Sr. Thomas Melo,76890413539,"Campo Thiago Fogaça
Santa Rita
21533751 Campos / MA",2004-09-19,979.9782326603912,94.9945581650978,244.9945581650978,129.97381454652967,,1,3.8375339070837176,13397.839070837175,35.87533907083717,DD,6,1,AB,+,False,True,False
43836,Vitor Hugo Peixoto,12095436725,"Estrada Heitor Sales, 27
Santo Antônio
53311-944 Rocha Verde / MG",2006-11-08,817.6072418267752,54.40181045669378,204.4018104566938,98.73036090989726,Uncovered,6,3.760646782317032,12628.96782317032,35.10646782317032,B,6,1,A,+,True,False,False
41524,Olivia da Cunha,21570843988,"Vale de Vieira, 62
Céu Azul
09559-645 Gomes da Praia / PB",2012-12-23,839.0615347983145,59.765383699578614,209.76538369957862,111.24345363663241,,9,3.3499357311333697,8521.857311333697,30.999357311333696,X,5,0,B,+,False,True,True
88881,Isabelly Moura,86713205968,"Travessa Fogaça, 51
Braúnas
14891735 Cardoso / MT",2011-08-13,981.5957800570004,95.3989450142501,245.3989450142501,111.24345363663241,,11,2.9583060062636886,4605.560062636886,27.083060062636886,,4,0,AB,+,False,True,True
39076,Francisco da Mota,36048529783,"Fazenda Camila Novaes
Primeiro De Maio
24025-059 Cardoso Verde / SC",2018-07-06,869.8889424154082,67.47223560385206,217.47223560385206,111.24345363663241,Clinical Done,3,2.73352941571133,2357.7941571133015,24.835294157113303,DD,4,1,B,+,False,True,True
50620,Sr. João Gabriel da Cunha,64238591755,"Via Theo Novaes, 2
Conjunto Taquaril
53359258 Barros / MG",2007-04-19,1011.6387537050389,102.90968842625972,252.90968842625972,98.73036090989726,,3,6.411983828377364,39142.338283773635,61.61983828377364,CS,8,1,AB,+,True,False,False
63685,Dra. Bianca Freitas,2153876435,"Jardim Marina das Neves, 89
Pilar
16322793 Silva / MA",2019-09-02,1182.8146027260357,145.7036506815089,295.7036506815089,129.97381454652967,Clinical Done,5,2.568165110609598,704.1511060959776,23.181651106095977,DD,3,0,AB,+,False,True,False
75197,Luiz Miguel Souza,97241650867,"Chácara Barbosa, 32
Cruzeiro
11240-872 Aragão / PB",2001-04-19,696.5516531534254,24.13791328835633,174.13791328835634,129.97381454652967,Covered,6,2.769485638887346,2717.3563888734616,25.19485638887346,A,4,0,,+,False,True,False
6944,Miguel Farias,52783160986,"Jardim Oliveira, 58
Pedreira Padro Lopes
67779541 Silva / PB",2011-01-15,1050.5262705486375,112.63156763715938,262.6315676371594,98.73036090989726,Covered,5,2.8694699817298464,3717.199817298463,26.194699817298464,,4,1,AB,+,True,False,False
44847,Pedro Lucas Rezende,6472951306,"Lago de Rezende, 812
Vila Pinho
39463-771 Moura / PI",2014-10-11,1079.5732033202323,119.89330083005807,269.8933008300581,129.97381454652967,Covered,4,4.902442484015909,24046.92484015909,46.524424840159085,A,7,0,AB,+,False,True,False
81554,Pietro Fernandes,43817256973,"Favela de Gonçalves, 85
Vitoria
20878672 da Costa do Sul / PB",2008-03-07,939.2909456055679,84.82273640139199,234.82273640139198,129.97381454652967,,7,3.7495605223710538,12518.10522371054,34.99560522371054,,6,0,B,+,False,True,False
29019,Emanuelly Rodrigues,12634579837,"Loteamento Luna Costa, 7
Santo André
26096457 Fernandes Paulista / SE",2010-07-17,588.8713419438516,-2.782164514037106,147.2178354859629,98.73036090989726,Uncovered,8,2.8083908264805153,3106.408264805155,25.583908264805153,,4,1,O,+,True,False,False
98907,Sr. João Lucas Lima,37921586040,"Sítio Ramos, 1
Vila Mantiqueira
09761-640 Martins de Sales / MT",2017-05-27,821.8163662874781,55.454091571869526,205.45409157186953,98.73036090989726,Uncovered,11,2.679726490419674,1819.764904196737,24.297264904196737,B,3,0,,+,True,False,False
34505,Pietro Alves,98642175001,"Loteamento Maria Fernanda Souza, 4
Vila Nova Gameleira 3ª Seção
83784835 Costela / PR",2010-10-03,1453.2666641535006,213.31666603837513,363.31666603837516,98.73036090989726,Clinical Done,8,4.624417263715356,21266.672637153566,43.74417263715357,CS,7,0,O,+,True,False,False
34920,Maria Vitória Nascimento,75942083665,"Feira de Cunha, 8
Vila Real 1ª Seção
87083926 Peixoto Alegre / TO",2013-01-22,1141.8410401438848,135.46026003597117,285.4602600359712,129.97381454652967,Capsuled,2,4.078826908765437,15810.769087654377,38.28826908765438,B,6,0,O,+,False,True,False
85841,Esther Moraes,90243861796,"Núcleo Gonçalves
Boa Esperança
04851-222 da Rocha / MT",2000-11-23,757.577003704874,39.39425092621849,189.3942509262185,111.24345363663241,Clinical Done,3,2.539143645378539,413.9364537853909,22.891436453785392,B,2,1,AB,+,False,True,True
27660,Cauê Correia,8571236968,"Estrada de Pereira, 11
Acaba Mundo
17258-137 Novaes do Amparo / TO",2015-12-19,920.2493400811829,80.06233502029575,230.06233502029573,98.73036090989726,Capsuled,4,4.614454140104274,21167.04140104274,43.644541401042744,X,7,1,B,-,True,False,False
83369,Murilo Carvalho,36298041796,"Fazenda Viana, 113
Santa Maria
11397411 Sales do Oeste / DF",2012-05-29,909.8458317004968,77.4614579251242,227.4614579251242,98.73036090989726,Capsuled,5,3.386585690836853,8888.356908368525,31.365856908368528,B,5,0,,+,True,False,False
96629,Diego das Neves,93861257068,"Lago Maria Cecília Almeida, 87
São José
18546-702 Jesus / RS",2011-06-03,1016.4726280195727,104.11815700489316,254.11815700489316,98.73036090989726,Covered,3,3.1116357617917663,6138.8576179176625,28.616357617917664,,5,1,A,+,True,False,False
40505,Sr. Enzo Gabriel Moura,89736521419,"Trecho Alícia Duarte, 76
Vila São Rafael
05080361 Viana do Amparo / GO",2019-04-26,1057.6343524443946,114.40858811109862,264.40858811109865,98.73036090989726,Uncovered,4,3.620403635419341,11226.536354193411,33.70403635419341,CS,6,1,O,+,True,False,False
50502,Kamilly Vieira,38291465746,"Campo Barros
Santa Cruz
31228244 Aragão / AP",2011-04-01,1157.2364948463396,139.3091237115849,289.3091237115849,111.24345363663241,Covered,6,2.54024174470544,424.91744705439737,22.902417447054397,,2,1,A,+,False,True,True
69494,Leonardo Nogueira,35912076407,"Jardim da Costa, 7
Itapoa
31519333 Teixeira do Sul / AL",2014-04-30,1022.5782306720953,105.64455766802382,255.64455766802382,111.24345363663241,Covered,4,2.900957089713634,4032.0708971363397,26.50957089713634,,4,1,O,+,False,True,True
54352,Alana Teixeira,93207618502,"Largo Costela, 91
Nossa Senhora Do Rosário
69432071 Carvalho do Amparo / RR",2023-04-21,821.8106923762538,55.45267309406345,205.45267309406344,98.73036090989726,Clinical Done,8,2.5921683800203508,944.183800203507,23.421683800203507,DD,3,1,A,-,True,False,False
96727,Rafaela Monteiro,25794806338,"Fazenda Novaes, 70
Santa Helena
75817561 Fernandes do Sul / PA",2003-12-28,1176.676486705151,144.1691216762878,294.1691216762878,129.97381454652967,Clinical Done,6,3.6508664596478013,11531.164596478015,34.00866459647801,,6,0,A,-,False,True,False
35054,Rafaela Nogueira,95701423670,"Pátio de Moura, 47
Vila Tirol
28975-249 da Rocha / SC",2019-05-13,842.4469819961565,60.611745499039124,210.61174549903913,98.73036090989726,Capsuled,4,3.0075172943548623,5097.67294354862,27.575172943548623,DD,5,0,AB,+,True,False,False
47175,João Gabriel Cavalcanti,93125674034,"Morro de Gomes, 8
Capitão Eduardo
20824-484 Melo dos Dourados / DF",2012-01-04,1106.9806105688165,126.74515264220415,276.7451526422041,129.97381454652967,Clinical Done,6,3.1519171255136786,6541.671255136788,29.01917125513679,B,5,1,O,-,False,True,False
4333,Dr. Gustavo Henrique Correia,41958306215,"Praia Gabriela Araújo, 4
Vila Oeste
23592306 Cardoso das Flores / PB",2019-10-20,1360.3233429196027,190.08083572990068,340.0808357299007,98.73036090989726,,7,2.8422133602476105,3444.633602476105,25.922133602476105,CS,4,1,O,+,True,False,False
63246,Stephany Gomes,73148609557,"Feira Duarte, 18
Nova Suíça
73164605 da Rosa / SE",2008-12-15,1024.5674249835204,106.14185624588008,256.1418562458801,98.73036090989726,Covered,3,4.052559216019627,15548.092160196267,38.02559216019627,DD,6,0,AB,-,True,False,False
88548,Luana Pinto,63829417004,"Vale da Mota
São Sebastião
02036585 Lopes / PI",2017-07-18,663.4657739382969,15.86644348457422,165.86644348457423,129.97381454652967,,6,2.5476291547828738,498.79154782873815,22.976291547828737,B,2,0,AB,+,False,True,False
66970,Bianca da Mota,47018362903,"Alameda João Pedro Rezende, 9
Boa Esperança
15860-952 Oliveira / PB",2019-04-13,1121.3203287444926,130.33008218612315,280.33008218612315,111.24345363663241,Uncovered,6,2.8300686880810986,3323.186880810985,25.800686880810986,,4,1,,-,False,True,True
63338,Sr. João Cunha,5628431753,"Avenida Catarina Gomes, 64
Vila Pinho
62006-900 Aragão / RO",2014-10-18,1076.3445066335355,119.08612665838389,269.0861266583839,98.73036090989726,Capsuled,4,3.393052497742717,8953.02497742717,31.43052497742717,CS,5,1,A,+,True,False,False
41383,Gabrielly Azevedo,48759201304,"Sítio de Almeida, 698
Céu Azul
76093-867 Costela do Campo / PB",2005-03-25,785.4669790159687,46.36674475399219,196.36674475399218,129.97381454652967,Uncovered,4,4.061283676302805,15635.336763028055,38.11283676302806,X,6,0,O,+,False,True,False
41946,Luiz Miguel Cavalcanti,27680945101,"Colônia de Teixeira, 37
Cardoso
84131-467 Carvalho do Oeste / ES",2017-01-13,1122.6912618711656,130.6728154677914,280.6728154677914,111.24345363663241,Uncovered,7,3.420297086385418,9225.470863854182,31.70297086385418,DD,5,0,B,+,False,True,True
51373,Pedro Miguel da Rocha,9843671520,"Sítio Arthur Jesus, 3
Boa União 2ª Seção
68305730 Pires / AC",2006-12-27,1008.8450674728742,102.21126686821856,252.21126686821856,98.73036090989726,Uncovered,3,3.811144843704872,13133.94843704872,35.61144843704872,DD,6,1,,+,True,False,False
5365,Pedro Lucas Rodrigues,52749316006,"Morro de Santos, 869
Vila Satélite
45861-721 Barros do Amparo / PR",2010-03-06,781.8097741153417,45.45244352883544,195.45244352883543,111.24345363663241,Covered,6,2.5238091157384526,260.5911573845243,22.738091157384524,B,2,0,O,+,False,True,True
91730,Dr. Kaique da Luz,39610275443,"Feira de da Mata, 747
Flavio De Oliveira
46315345 da Cruz / SE",2013-12-24,1032.0693579247848,108.01733948119622,258.0173394811962,129.97381454652967,,7,2.794268501175456,2965.1850117545587,25.44268501175456,A,4,0,A,+,False,True,False
55252,Helena Farias,39860724547,"Pátio de Silveira, 93
Jardim Atlântico
12211317 Azevedo / AC",2005-04-04,963.5990812729126,90.89977031822815,240.89977031822815,98.73036090989726,Uncovered,12,2.543003288315198,452.5328831519812,22.93003288315198,B,2,1,,+,True,False,False
18996,Yago Gonçalves,71208549332,"Praça Laís das Neves, 988
São Pedro
96580-677 Barbosa Verde / SE",2013-05-20,629.722986206758,7.430746551689509,157.4307465516895,129.97381454652967,Uncovered,3,3.193171977804973,6954.219778049729,29.43171977804973,X,5,0,B,+,False,True,False
890,Antônio Azevedo,16847903287,"Trevo Pedro Rezende, 60
Das Industrias I
64445674 Barros do Oeste / TO",2006-12-03,1041.9751666784084,110.4937916696021,260.4937916696021,111.24345363663241,Clinical Done,6,7.022696233795986,45249.462337959856,67.72696233795986,B,8,0,A,-,False,True,True
45453,Renan Porto,1987436539,"Travessa Peixoto, 30
São Jorge 2ª Seção
08677-691 da Luz de Minas / DF",2006-06-22,678.6528240941788,19.66320602354469,169.6632060235447,129.97381454652967,Clinical Done,4,2.5136228795985036,158.72879598503417,22.636228795985033,X,2,0,O,-,False,True,False
65417,Pedro Henrique Lopes,34160598242,"Loteamento Davi Lucca Mendes, 845
Luxemburgo
88976-670 Almeida / PI",2020-11-13,1091.4609534201659,122.86523835504146,272.86523835504147,129.97381454652967,Clinical Done,7,3.081389439857051,5836.394398570511,28.31389439857051,X,5,1,,+,False,True,False
50930,Dr. Caio Costela,43158269791,"Viela de da Luz, 797
Nazare
81914-518 Rezende da Prata / PI",2003-09-29,710.3036602316386,27.575915057909626,177.57591505790964,129.97381454652967,Covered,10,2.504797909688704,70.47909688703643,22.547979096887037,,1,0,,+,False,True,False
39065,Francisco Cardoso,34678952128,"Rua de da Paz, 1
Vila Nova Dos Milionarios
75573-978 Lima do Oeste / MS",2015-11-04,1091.3503465963252,122.83758664908127,272.8375866490813,98.73036090989726,Covered,6,3.4490428220098455,9512.928220098456,31.990428220098458,,5,0,A,+,True,False,False
47,Juliana Lopes,7348965148,"Parque Lucas Gabriel Aragão, 17
Vila Novo São Lucas
04292165 Cavalcanti / AP",2018-08-29,1019.9236093534887,104.98090233837218,254.98090233837218,129.97381454652967,Uncovered,6,2.7025553578129227,2048.0535781292274,24.525553578129227,B,4,1,AB,+,False,True,False
9664,Melissa Martins,56183794066,"Morro de Alves
Maria Goretti
56335-476 Mendes do Sul / TO",2017-09-30,697.5320177852116,24.38300444630289,174.3830044463029,111.24345363663241,Uncovered,3,3.747373759670261,12496.23759670261,34.973737596702605,B,6,1,,+,False,True,True
55256,Miguel Lima,61094327840,"Alameda de da Mota, 91
Mirante
78836-274 Novaes de Rezende / AM",2018-07-06,1088.797846448757,122.19946161218925,272.1994616121892,129.97381454652967,Capsuled,4,2.673935036538154,1761.8503653815424,24.239350365381544,DD,3,1,AB,+,False,True,False
16551,Gustavo Henrique Pereira,36819502702,"Setor Yuri Ribeiro, 8
Prado
41019-309 Alves do Sul / AM",2009-05-18,1205.7335132068147,151.43337830170364,301.43337830170367,98.73036090989726,Capsuled,4,4.263613248075745,17658.63248075745,40.13613248075745,X,7,0,AB,+,True,False,False
68565,Marcelo Vieira,41086935233,"Pátio Gabrielly Moura, 53
Vila De Sá
44092985 Rodrigues de Ferreira / MA",2015-07-01,682.6754559226315,20.66886398065789,170.66886398065787,98.73036090989726,Clinical Done,4,2.7308962304882587,2331.462304882587,24.808962304882588,B,4,0,AB,+,True,False,False
67372,Clara Cunha,4563827126,"Feira Ana Clara Barros, 53
Vila Satélite
12061-242 Araújo / PE",2016-02-05,807.0759322411311,51.76898306028278,201.76898306028278,111.24345363663241,Clinical Done,6,2.934198394252267,4364.483942522673,26.841983942522674,X,4,1,O,+,False,True,True
68952,Ana Luiza Teixeira,38615490775,"Sítio Silveira, 38
Bela Vitoria
14770434 Moraes / AM",2009-11-05,767.2742975294486,41.81857438236215,191.81857438236216,111.24345363663241,Uncovered,3,2.7621163087113105,2643.6630871131033,25.121163087113104,B,4,1,,+,False,True,True
88573,Laís Ferreira,74092835647,"Feira de Pinto, 29
Vila Nova Gameleira 1ª Seção
19659-393 Oliveira da Praia / BA",2023-05-05,919.7120961387922,79.92802403469804,229.92802403469804,98.73036090989726,Uncovered,3,4.148617987161694,16508.679871616943,38.98617987161694,DD,6,1,B,+,True,False,False
46916,Sr. Calebe Moraes,92135470643,"Travessa de Pinto, 1
Bandeirantes
40481-458 Gomes da Serra / ES",2007-09-12,1271.2039541870477,167.8009885467619,317.8009885467619,98.73036090989726,,5,3.1738740180912317,6761.2401809123185,29.238740180912316,CS,5,1,,-,True,False,False
81347,Sabrina Pires,31475809204,"Distrito de Farias, 48
São Gabriel
98015-893 Nogueira / RN",2007-08-11,980.7683539367556,95.1920884841889,245.1920884841889,129.97381454652967,Uncovered,11,4.570152862435164,20724.028624351642,43.201528624351646,B,7,0,,-,False,True,False
72006,Joana Azevedo,75063289410,"Trevo João Felipe Gonçalves, 70
Acaba Mundo
88442926 Ramos / PI",2020-07-20,1259.0502027162659,164.76255067906646,314.76255067906646,111.24345363663241,Capsuled,1,2.639360891409669,1416.1089140966926,23.893608914096692,X,3,1,B,-,False,True,True
76963,Maria Cecília Mendes,37185420997,"Aeroporto Fernandes, 29
Olaria
13565325 da Mata do Oeste / RS",2009-09-29,940.6768930412236,85.1692232603059,235.1692232603059,98.73036090989726,Clinical Done,4,3.1910655693467325,6933.155693467324,29.410655693467326,X,5,1,AB,+,True,False,False
35822,Carlos Eduardo da Mota,62158047976,"Colônia de Nascimento, 18
Mala E Cuia
91002701 Barros de Minas / AL",2012-08-06,1233.6576175124562,158.41440437811403,308.41440437811406,98.73036090989726,Capsuled,3,3.998852423672633,15011.024236726329,37.48852423672633,B,6,1,B,+,True,False,False
4898,Eduarda Gonçalves,69805314251,"Vila Vieira, 3
Campo Alegre
30401904 Azevedo do Galho / PR",2012-05-26,856.7874924999538,64.19687312498846,214.19687312498846,129.97381454652967,Clinical Done,4,6.474439448627262,39766.89448627262,62.24439448627262,B,8,0,B,+,False,True,False
53784,Larissa Moreira,3954618206,"Lagoa Vinicius da Cruz, 49
Apolonia
29266429 Silveira do Norte / PE",2016-09-18,899.7235962690725,74.93089906726813,224.93089906726811,98.73036090989726,Uncovered,6,3.6189509139808607,11212.00913980861,33.68950913980861,X,6,1,O,+,True,False,False
58941,Laura Ramos,15726038444,"Favela Campos, 651
Floresta
28914-754 Moraes / RR",2009-07-04,649.3173063075039,12.329326576875971,162.32932657687599,98.73036090989726,Covered,3,2.7021176281708557,2043.676281708558,24.52117628170856,B,4,1,O,-,True,False,False
29810,Ana Júlia Gonçalves,3517428671,"Distrito Camila Correia, 20
Floramar
48809648 Silva Alegre / PE",2005-02-23,1140.025782477647,135.00644561941175,285.00644561941175,129.97381454652967,,5,3.9261707842836917,14284.207842836917,36.76170784283691,CS,6,0,AB,+,False,True,False
53207,Evelyn Rodrigues,58196320795,"Ladeira Daniela Carvalho, 15
Cabana Do Pai Tomás
78916584 da Conceição / PI",2003-03-18,945.9928429108319,86.49821072770797,236.49821072770797,98.73036090989726,,4,2.5775672571806396,798.1725718063972,23.275672571806396,DD,3,1,B,+,True,False,False
15817,Davi Lucas Carvalho,50819246794,"Residencial Clarice da Mata, 72
Vila Independencia 3ª Seção
18677414 Ribeiro Paulista / MS",2005-12-29,884.1619797423848,71.0404949355962,221.0404949355962,98.73036090989726,Covered,6,3.9387355297294944,14409.855297294944,36.887355297294945,B,6,0,O,+,True,False,False
7828,Renan Souza,69830741575,"Avenida Novaes, 66
Alpes
81483-056 Viana de Caldeira / PR",2000-06-14,771.9023998109362,42.97559995273404,192.97559995273406,129.97381454652967,Uncovered,8,4.259187139924581,17614.371399245807,40.091871399245804,X,6,1,B,+,False,True,False
81356,Sophie da Luz,96051728449,"Conjunto de Cardoso, 5
Santa Branca
92819-732 Viana Verde / PR",2023-03-08,1100.2032565436268,125.0508141359067,275.0508141359067,98.73036090989726,Uncovered,1,3.3191860633823387,8214.360633823384,30.691860633823385,A,5,0,O,+,True,False,False
79944,Sr. Bernardo Pereira,8326971413,"Viaduto de Rezende
Gutierrez
63048-637 Nunes da Mata / AP",2002-11-14,1045.153440625177,111.28836015629425,261.28836015629423,98.73036090989726,Covered,2,3.178693795390918,6809.437953909179,29.28693795390918,,5,1,AB,+,True,False,False
45498,Alexia Dias,28734059610,"Chácara Carvalho, 929
Nova America
65323463 Fernandes das Pedras / PI",2021-07-11,782.1825707219003,45.54564268047508,195.54564268047508,129.97381454652967,Clinical Done,9,5.257147319539148,27593.973195391478,50.07147319539148,B,7,1,A,-,False,True,False
46647,Maria Fernanda da Mata,61387249509,"Trevo de Novaes, 30
Urca
43439023 da Paz / AM",2016-08-26,1256.0116193005904,164.0029048251476,314.0029048251476,98.73036090989726,Uncovered,1,2.5000969553876966,23.469553876964934,22.500969553876963,CS,0,1,A,+,True,False,False
4623,Ana Laura Ramos,96138245709,"Colônia Farias, 5
Vila São João Batista
88677-067 Almeida / MA",2009-05-02,980.2362327728322,95.05905819320803,245.05905819320805,98.73036090989726,Clinical Done,4,2.5096129510944154,118.62951094415578,22.596129510944156,CS,1,1,O,+,True,False,False
71122,Enrico Moura,31657928012,"Aeroporto de da Costa, 57
Frei Leopoldo
59626-045 Teixeira da Praia / AC",2013-05-30,945.9702064871042,86.49255162177606,236.49255162177604,129.97381454652967,Uncovered,2,2.790287360797391,2925.3736079739065,25.402873607973905,DD,4,1,O,+,False,True,False
20777,Sr. Danilo Dias,46325809700,"Fazenda Sofia Moreira, 10
Engenho Nogueira
94074-652 Nascimento de Lopes / RN",2009-09-22,1349.0136884785534,187.25342211963837,337.25342211963834,98.73036090989726,Clinical Done,8,3.2045650434941613,7068.150434941612,29.545650434941614,CS,5,0,B,+,True,False,False
5311,Alana Rocha,39572418041,"Pátio Fernandes, 25
Vitoria Da Conquista
68153295 Fogaça Grande / SP",2012-05-15,963.8884045479263,90.97210113698155,240.97210113698156,98.73036090989726,Capsuled,3,3.2774349618972365,7796.849618972364,30.274349618972366,CS,5,1,AB,-,True,False,False
89455,Luigi Gomes,1862453942,"Quadra Vieira, 234
Vila Antena
55804-731 Teixeira / SC",2006-11-25,959.5244449724703,89.88111124311757,239.88111124311757,129.97381454652967,Covered,7,2.9640890334425762,4663.390334425764,27.140890334425762,B,4,1,B,+,False,True,False
36507,Miguel Ferreira,70596841310,"Chácara Raquel Cardoso, 607
Vila São Geraldo
43458841 Cavalcanti da Mata / RR",2004-05-30,921.4887014399458,80.37217535998643,230.37217535998644,129.97381454652967,Covered,3,2.846316457630224,3485.6645763022375,25.963164576302237,X,4,0,AB,+,False,True,False
60242,Maria Fernanda Ferreira,83197652428,"Vila da Rocha, 92
Guarani
96227-871 Souza da Prata / GO",2021-01-11,1429.2804362032334,207.32010905080833,357.32010905080836,98.73036090989726,Clinical Done,4,2.726107121445767,2283.57121445767,24.76107121445767,X,4,0,AB,+,True,False,False
48199,Amanda Jesus,13260574808,"Viela de Sales, 72
Europa
24457-012 Santos do Oeste / MT",2019-12-07,1427.2810970875835,206.82027427189587,356.82027427189587,111.24345363663241,,5,4.1108483786546985,16130.983786546987,38.608483786546984,CS,6,1,,-,False,True,True
7264,Sr. Lucca Pires,75140283905,"Vale Mirella Ramos, 37
Satelite
10654568 Porto Verde / TO",2002-01-14,1194.845926325275,148.7114815813188,298.71148158131876,98.73036090989726,Covered,8,2.879684655111675,3819.346551116749,26.29684655111675,,4,1,O,+,True,False,False
49137,Ana Beatriz Moreira,34201597652,"Setor Gabrielly da Cunha, 35
Novo Ouro Preto
62657-776 da Costa / TO",2008-07-01,962.0420065382535,90.51050163456337,240.51050163456338,129.97381454652967,Clinical Done,5,3.178195487390047,6804.4548739004695,29.28195487390047,X,5,1,AB,+,False,True,False
