record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
18932,Davi Luiz Rodrigues,70589124676,"Núcleo de Dias, 21
Luxemburgo
23725832 Almeida / MA",2005-11-26,885.6146,71.4,221.4,103.66,,5,3.14,6428.57,28.9061,B,5,0,AB,+,True,False,False
66760,Elisa Caldeira,39104827597,"Largo de Silveira, 610
Nossa Senhora Da Conceição
70140-986 da Paz / AM",2008-03-04,993.2602,98.32,248.32,103.66,Covered,5,4.23,17292.18,39.7697,B,6,0,AB,+,True,False,False
47142,Sr. Pedro Miguel Vieira,8947326500,"Feira Carlos Eduardo Cunha, 8
Vila Madre Gertrudes 1ª Seção
67351-666 da Conceição do Sul / PE",2011-01-04,1071.6406,117.91,267.91,103.66,Uncovered,6,4.97,24766.23,47.2437,A,7,0,O,+,True,False,False
45415,Carolina Peixoto,81532607903,"Travessa Sophie Caldeira, 4
Casa Branca
12086480 Lima do Norte / PI",2010-08-26,1151.5312,137.88,287.88,112.89,Uncovered,5,2.92,4252.21,26.7297,,4,1,O,+,False,True,True
97783,João Pedro Moura,1629843750,"Alameda de da Costa, 5
Trevo
44523221 da Costa / DF",2014-12-26,1041.3227,110.33,260.33,136.55,Clinical Done,5,2.65,1549.62,24.0271,B,3,0,AB,-,False,True,False
9609,Leandro Cardoso,90372658474,"Lago da Paz, 92
Santa Isabel
81054388 da Luz de Minas / BA",2000-06-14,800.2844,50.07,200.07,136.55,Clinical Done,5,3.11,6082.21,28.5597,X,5,1,B,+,False,True,False
27449,Carlos Eduardo Jesus,60275438171,"Parque Aragão, 15
Bonsucesso
40439409 Alves da Praia / AL",2011-03-14,1627.4578,256.86,406.86,136.55,,9,2.57,694.93,23.1724,B,3,1,AB,+,False,True,False
13940,Murilo da Rocha,16254098776,"Rua de Cardoso, 8
Alto Barroca
53552-913 Freitas do Oeste / RO",2017-08-03,915.5794,78.89,228.89,103.66,Uncovered,3,2.73,2350.35,24.8278,CS,4,0,O,+,True,False,False
77547,Júlia Rocha,36892170404,"Via Luna Ramos, 735
Serrano
34394964 Cavalcanti do Sul / CE",2002-08-05,1003.9014,100.98,250.98,103.66,Uncovered,9,2.69,1969.07,24.4466,DD,4,0,A,+,True,False,False
93839,Paulo Barbosa,81369240589,"Recanto de Ferreira, 43
Bonfim
06600-974 Pinto do Amparo / PI",2002-12-17,807.4227,51.86,201.86,103.66,Clinical Done,1,2.61,1089.52,23.567,X,3,0,A,-,True,False,False
70861,Fernando Mendes,9241685360,"Passarela Ribeiro, 87
São Jorge 2ª Seção
24713713 Souza / AP",2013-04-22,1231.091,157.77,307.77,136.55,Capsuled,7,2.81,3142.38,25.6199,A,4,0,O,+,False,True,False
54366,Otávio Lima,45367102808,"Chácara Heloísa da Luz, 71
Vila Trinta E Um De Março
10164-170 da Mota de Azevedo / PE",2015-04-15,1027.2003,106.8,256.8,103.66,Covered,7,3.06,5574.04,28.0515,,5,0,AB,+,True,False,False
18319,Lívia Mendes,17843062580,"Ladeira de Moraes, 52
Xangri-Lá
80154-026 da Paz de Minas / RS",2014-01-11,1079.4611,119.87,269.87,112.89,Uncovered,5,2.97,4758.99,27.2365,B,5,0,,-,False,True,True
56991,Thomas Peixoto,95387462010,"Favela de da Costa, 47
Nova Floresta
86758-072 Rocha de Fernandes / CE",2013-09-03,1058.1323,114.53,264.53,136.55,,4,2.57,772.37,23.2499,DD,3,0,O,+,False,True,False
76149,Maria Clara Correia,51362048933,"Favela Nogueira, 927
Pilar
52222-390 Novaes / ES",2018-06-08,877.0814,69.27,219.27,103.66,Uncovered,2,2.69,1968.13,24.4456,,4,1,A,+,True,False,False
66564,Luiza Fernandes,2673819568,"Vereda de da Conceição, 41
Baleia
29969-358 da Rosa de Araújo / SE",2016-06-16,646.0418,11.51,161.51,103.66,Clinical Done,9,2.68,1781.05,24.2585,DD,3,1,A,+,True,False,False
59616,Maria Luiza Ramos,92653410842,"Conjunto da Paz
Aparecida 7ª Seção
60405-741 da Paz do Norte / PE",2006-09-18,785.1571,46.29,196.29,103.66,Capsuled,2,3.2,7047.06,29.5246,B,5,0,,+,True,False,False
37190,Milena Aragão,14753698246,"Área Dias, 39
Fernão Dias
05124-744 Almeida / SC",2018-04-26,1282.4981,170.62,320.62,112.89,,7,2.88,3778.01,26.2555,X,4,0,,+,False,True,True
97784,Marcos Vinicius Correia,58643210951,"Trecho Yago Alves, 40
São Vicente
12543783 Silveira Paulista / MA",2006-03-05,1085.1836,121.3,271.3,103.66,Uncovered,6,2.87,3741.22,26.2187,DD,4,1,,+,True,False,False
79263,Lívia da Rocha,19683257003,"Trevo Gustavo da Mata, 6
Andiroba
22796-917 Monteiro dos Dourados / SP",2010-10-05,976.8804,94.22,244.22,136.55,,8,4.6,21011.29,43.4888,DD,7,0,O,+,False,True,False
22224,Bianca da Paz,6357819212,"Largo Jesus, 732
Araguaia
21988370 Costela de Minas / PB",2004-12-19,1169.5116,142.38,292.38,136.55,,8,3.85,13523.86,36.0014,B,6,1,A,+,False,True,False
3365,Francisco Martins,62304981704,"Feira Esther da Cunha, 334
Camponesa 2ª Seção
05106-546 Viana de Araújo / SC",2000-04-01,1005.1443,101.29,,112.89,Capsuled,3,2.83,3289.82,25.7673,DD,4,0,AB,+,False,True,True
41378,Davi Oliveira,2539187404,"Vereda de Azevedo
Caetano Furquim
16811096 Nogueira / PB",2000-03-11,1161.7555,140.44,290.44,103.66,Covered,5,3.79,12950.9,35.4284,X,6,1,A,-,True,False,False
89519,Isis Pires,41273850653,"Alameda Alice Costa, 39
Vila Madre Gertrudes 1ª Seção
63565-770 Costela do Campo / PR",2010-10-08,1039.4387,109.86,259.86,136.55,Uncovered,5,2.79,2904.47,25.382,DD,4,1,AB,+,False,True,False
55387,Alexia Gonçalves,71859064230,"Trecho Nina da Rosa, 25
Dom Bosco
15233022 Duarte / AM",2003-07-29,855.1112,63.78,213.78,136.55,,5,2.86,3608.33,26.0858,X,4,1,A,-,False,True,False
76550,Luna Pereira,43721805941,"Vale de da Luz
Novo Aarão Reis
15212-683 Souza / MS",2015-05-12,1071.2867,117.82,267.82,103.66,Clinical Done,5,2.84,3425.44,25.9029,X,4,1,O,+,True,False,False
89783,Lucca Moraes,15928604351,"Esplanada de Cunha
Custodinha
10369829 Moreira / RN",2013-10-28,1111.4262,127.86,277.86,136.55,Covered,6,3.89,13893.31,36.3708,,6,1,B,-,False,True,False
84908,Luiza Aragão,42573160807,"Praça Campos, 7
Vila Suzana Segunda Seção
47456-907 Fernandes / AC",2014-01-19,926.0239,81.51,231.51,136.55,Covered,3,2.87,3700.3,26.1778,,4,0,AB,+,False,True,False
52255,Pietro Pinto,59086231721,"Jardim Fernando Moreira, 470
Estoril
63196076 Melo do Galho / MT",2015-12-08,742.6395,35.66,185.66,112.89,Covered,8,2.53,343.28,22.8208,X,2,0,AB,-,False,True,True
47570,Otávio Pereira,72908153432,"Lagoa Pedro Miguel Novaes, 43
Nova Vista
89273-107 da Rocha / PA",2006-02-24,1018.7394,104.68,254.68,136.55,Uncovered,7,2.88,3818.29,26.2958,B,4,1,AB,+,False,True,False
31202,Ana Sophia Moura,34560182906,"Rua de da Conceição, 34
Vila Nova Cachoeirinha 2ª Seção
67438841 Pinto de Oliveira / PA",2005-01-17,1044.4912,111.12,261.12,103.66,Covered,3,2.93,4297.17,26.7747,B,4,1,O,+,True,False,False
78030,Bianca Campos,65783094200,"Campo Aragão, 93
Vila Primeiro De Maio
99517674 da Conceição / RR",2013-05-28,853.0286,63.26,213.26,136.55,Uncovered,5,3.51,10080.49,32.558,CS,6,0,O,-,False,True,False
44735,Augusto da Cruz,26157930470,"Via de Ribeiro, 55
Vila Nova Gameleira 3ª Seção
45690675 Nunes / RN",2012-06-21,966.3118,91.58,241.58,103.66,Clinical Done,5,4.06,15577.04,38.0545,DD,6,1,AB,+,True,False,False
91888,Dr. Murilo Azevedo,68945713093,"Viela de Martins, 56
Marmiteiros
71802955 das Neves / PI",2001-01-05,913.5821,78.4,228.4,112.89,Uncovered,1,3.72,12213.36,34.6909,,6,0,O,+,False,True,True
14706,Olivia da Costa,65307289103,"Distrito Helena da Cunha, 9
Novo Santa Cecilia
19060-241 Carvalho / RJ",2014-11-05,757.2818,39.32,189.32,103.66,Covered,5,3.78,12811.5,35.289,,6,0,AB,+,True,False,False
65968,Raul Silva,19726584337,"Residencial Ribeiro, 2
Vila Nova Dos Milionarios
67443515 Araújo Alegre / SP",2012-09-17,430.8521,-42.29,107.71,112.89,Clinical Done,6,5.73,32351.97,54.8295,B,8,1,,+,False,True,True
66102,Dr. Diogo Farias,98470325132,"Via Nunes, 84
Leticia
67752211 da Rosa / PB",2020-10-01,1045.0675,111.27,261.27,103.66,Covered,4,2.51,86.73,22.5642,,1,0,AB,+,True,False,False
67396,Daniel Monteiro,23897605465,"Campo Martins, 35
Conjunto São Francisco De Assis
74768304 Nascimento do Norte / PR",2017-11-11,891.7475,72.94,222.94,112.89,Capsuled,2,2.9,3979.53,26.457,DD,4,1,O,+,False,True,True
64792,Sofia Pinto,2416987585,"Viaduto Viana, 6
Marajó
60424587 da Cunha / DF",2002-08-26,1081.2973,120.32,270.32,103.66,Uncovered,5,3.09,5933.08,28.4106,CS,5,0,B,+,True,False,False
47866,Pedro Miguel Correia,9574281620,"Conjunto de Barbosa, 6
União
58652-024 Martins / PR",2008-12-09,1124.332,131.08,281.08,103.66,Uncovered,3,2.84,3424.75,25.9022,X,4,0,AB,+,True,False,False
31707,Sr. João Vitor da Rosa,5291438606,"Estrada da Mota, 35
Nossa Senhora Do Rosário
93926-268 Santos do Galho / GO",2011-04-12,834.2763,58.57,208.57,103.66,,5,3.76,12650.37,35.1279,B,6,1,AB,-,True,False,False
45986,Erick Pinto,83506197401,"Largo Silva, 14
Liberdade
73218529 Costela / RS",2012-11-24,458.1031,-35.47,114.53,112.89,Covered,2,2.97,4743.57,27.2211,DD,4,0,B,+,False,True,True
26427,Vitor Hugo Costa,58126439033,"Chácara Oliveira, 1
Vila São Rafael
67851-413 da Conceição / RN",2015-05-12,1097.0651,124.27,274.27,103.66,Uncovered,8,2.95,4543.84,27.0213,B,4,0,,-,True,False,False
45992,Srta. Stella das Neves,13295068470,"Praia de Ribeiro, 35
Flamengo
98586881 Lopes Verde / TO",2008-05-10,786.0892,46.52,196.52,103.66,Capsuled,6,3.09,5879.76,28.3573,B,5,1,AB,-,True,False,False
26699,Erick Duarte,61403972516,"Vila Vicente da Rosa, 25
São Benedito
88047376 da Conceição / AC",2020-08-24,924.858,81.21,231.21,136.55,Uncovered,7,3.57,10748.35,33.2258,DD,6,1,B,+,False,True,False
4071,Lucas Gabriel Barros,19340867203,"Trevo Clarice Barros, 23
São Gonçalo
09884723 das Neves da Mata / MT",2005-02-28,987.4648,96.87,246.87,103.66,Uncovered,6,2.74,2413.85,24.8914,B,4,1,O,+,True,False,False
4920,Sra. Emilly Rocha,15962087402,"Lago Pedro Alves
Mirtes
18106-806 Peixoto do Oeste / RS",2003-09-29,763.7634,40.94,190.94,103.66,Capsuled,7,3.69,11923.14,34.4006,B,6,1,AB,+,True,False,False
280,Milena Pires,54693270865,"Praça de Rezende, 34
Diamante
44810-335 da Rosa da Mata / MS",2003-10-14,1203.3193,150.83,300.83,103.66,Covered,3,2.84,3399.61,25.8771,,4,1,AB,+,True,False,False
41028,Alícia Fogaça,53486902792,"Aeroporto Freitas, 67
Vila Nossa Senhora Do Rosário
03397-084 Monteiro de da Conceição / BA",2006-02-16,1219.5708,,304.89,103.66,Uncovered,3,4.55,20503.17,42.9807,,7,1,AB,+,True,False,False
64774,Sabrina Porto,98650324738,"Quadra de Lopes
Granja De Freitas
34923-517 Lopes / AL",2015-07-21,1091.1155,122.78,272.78,103.66,Covered,8,3.55,10518.72,32.9962,DD,6,1,AB,+,True,False,False
47494,Olivia Duarte,91587432005,"Residencial de Ferreira, 72
Paraíso
14005319 Caldeira / PE",2013-08-17,754.8009,38.7,188.7,103.66,Uncovered,6,5.52,30241.24,52.7187,X,8,0,O,+,True,False,False
53219,Dr. Nicolas Alves,67140238987,"Campo João Pedro Rodrigues, 480
São Marcos
18485-526 Caldeira / RN",2006-12-17,982.8682,95.72,245.72,112.89,Clinical Done,3,3.91,14148.05,36.6256,X,6,0,B,+,False,True,True
69946,Gustavo Moura,4278631987,"Pátio Cardoso, 37
João Pinheiro
71134-779 da Costa / AP",2006-04-12,944.8066,86.2,236.2,103.66,Uncovered,1,3.73,12341.12,34.8186,DD,6,0,B,-,True,False,False
86856,Murilo Ribeiro,32981546791,"Favela das Neves
Vila Ouro Minas
38267-529 Oliveira Grande / MA",2011-09-28,1519.9018,229.98,379.98,103.66,Covered,7,2.67,1703.74,24.1812,B,3,0,B,+,True,False,False
21333,Maria Cardoso,10497285304,"Favela de Gomes
Gutierrez
04850-258 Nogueira / AP",2004-10-29,1074.3055,118.58,268.58,136.55,,8,2.89,3968.45,26.446,B,4,1,AB,+,False,True,False
8934,Davi da Mota,26013975868,"Fazenda Laís Silva, 7
Novo Das Industrias
72122899 Carvalho / RN",2009-08-31,1253.1047,163.28,313.28,136.55,Covered,1,2.6,989.83,23.4673,,3,1,O,+,False,True,False
37343,Bruno Ferreira,53041976820,"Núcleo Ana Júlia Peixoto, 75
Vila Santo Antônio
17356-749 da Mata das Pedras / RR",2012-09-02,866.2546,66.56,216.56,103.66,Uncovered,5,4.37,18760.1,41.2376,X,7,1,O,-,True,False,False
64514,Lara da Conceição,92165047811,"Passarela Porto, 16
Santo Antônio
09276-371 Oliveira / RJ",2005-05-21,983.8986,95.97,245.97,103.66,,2,2.76,2638.62,25.1161,CS,4,1,AB,+,True,False,False
29259,Valentina Ferreira,94702651811,"Via Campos, 40
Tupi A
35278789 Cardoso Grande / PE",2019-09-01,1357.1348,189.28,339.28,112.89,Covered,4,3.73,12328.67,34.8062,CS,6,1,AB,+,False,True,True
26417,Murilo Gonçalves,40893652105,"Pátio Raul Farias, 949
Novo Tupi
24861868 Monteiro do Sul / RO",2009-08-27,1172.7626,143.19,293.19,112.89,Covered,4,3.11,6128.44,28.6059,B,5,1,AB,-,False,True,True
86768,Natália Castro,17046823987,"Fazenda de Lopes, 159
Vila Aeroporto Jaraguá
75843-689 Rodrigues / MT",2000-11-19,1258.1486,164.54,314.54,136.55,Capsuled,2,3.19,6892.54,29.37,DD,5,1,O,+,False,True,False
53298,Kevin Pinto,25743816964,"Jardim Ana Júlia Pires, 586
Conjunto Santa Maria
48430-290 Cavalcanti de Minas / RJ",2016-07-29,750.0916,37.52,187.52,136.55,Uncovered,2,2.69,1966.88,24.4444,X,4,0,O,+,False,True,False
99275,Larissa da Mata,32758016940,"Vereda Enzo Gabriel Jesus, 63
Vila São Gabriel
33128-656 Cardoso Alegre / MA",2011-01-20,930.622,82.66,232.66,103.66,Uncovered,5,2.72,2238.78,24.7163,CS,4,1,,+,True,False,False
2233,Ana Júlia Lopes,61340598205,"Residencial Nogueira, 17
Vila Vista Alegre
96923996 Monteiro / RJ",2006-12-21,1128.8451,132.21,282.21,136.55,,9,4.32,18260.05,40.7375,DD,7,0,,+,False,True,False
51773,Luiz Felipe Oliveira,76854023947,"Jardim Kevin Viana, 765
Pedreira Padro Lopes
36049-920 Farias de Pereira / PE",2002-09-12,942.4068,85.6,235.6,112.89,,2,3.21,7131.82,29.6093,X,5,0,O,+,False,True,True
909,Sra. Isabelly Costa,49180257658,"Lago da Luz, 974
Estrela Do Oriente
11242-605 Cardoso Grande / AC",2017-06-11,1092.3987,123.1,273.1,136.55,,9,3.6,10996.46,33.474,DD,6,0,B,+,False,True,False
66861,Lorena Farias,73921506859,"Lago de Campos, 39
Santa Branca
13348189 Santos / AC",2003-12-01,1171.8998,142.97,292.97,136.55,Covered,10,2.63,1305.27,23.7828,DD,3,1,AB,-,False,True,False
40107,Gabrielly Gomes,81690435224,"Pátio da Luz, 71
Leonina
53765-245 Porto Alegre / MS",2012-12-21,1105.0116,126.25,276.25,103.66,,6,5.91,34104.63,56.5821,CS,8,1,A,-,True,False,False
74988,Bianca Ramos,41325708607,"Praia de Gomes, 515
Vila Minaslandia
83233-506 Fernandes / BA",2018-10-05,1130.2472,132.56,282.56,136.55,Covered,4,3.65,11517.99,33.9955,B,6,1,AB,-,False,True,False
13167,Otávio da Rocha,96175308484,"Chácara Carvalho, 7
São Geraldo
31453-463 Araújo / AC",2017-09-03,831.0144,57.75,207.75,103.66,,6,3.97,14720.4,37.1979,,6,1,O,+,True,False,False
48159,Dr. Marcos Vinicius das Neves,89523041606,"Pátio Cauê da Mata, 55
Nossa Senhora Da Conceição
16705801 Novaes de Martins / MG",2015-07-23,991.66,97.91,247.91,136.55,Clinical Done,6,2.65,1512.68,23.9902,X,3,1,AB,+,False,True,False
57093,Luiz Gustavo da Rosa,24501879602,"Conjunto Lucas Gabriel Freitas, 81
Distrito Industrial Do Jatoba
78284231 Pereira da Prata / PI",2012-04-26,947.1956,86.8,236.8,103.66,Clinical Done,5,3.36,8640.87,31.1184,A,5,0,B,+,True,False,False
4711,Alexia da Rocha,21496387546,"Favela de da Rosa, 2
Vila Nova Cachoeirinha 1ª Seção
51649867 Pires / RN",2005-06-10,823.7063,55.93,205.93,103.66,Capsuled,8,2.88,3864.49,26.342,A,4,0,,+,True,False,False
72505,Sophie Alves,47069815301,"Aeroporto Ramos, 80
Ermelinda
69353-323 Silveira / RO",2006-04-19,1273.3191,168.33,318.33,103.66,Uncovered,3,2.87,3716.48,26.194,DD,4,0,B,+,True,False,False
30264,Alexia Rocha,61875243909,"Vale Gustavo Duarte, 5
Alípio De Melo
17149788 Fernandes / PA",2007-06-27,927.7347,81.93,231.93,112.89,Covered,9,2.73,2350.6,24.8281,DD,4,1,AB,+,False,True,True
8223,Cecília Gomes,72039856447,"Estrada de Cavalcanti, 46
Fazendinha
00760145 Pereira de Farias / PR",2011-06-03,1272.2303,168.06,318.06,112.89,Clinical Done,2,2.6,1055.2,23.5327,B,3,0,,-,False,True,True
19512,Maria Sophia Correia,70234681969,"Ladeira Gomes, 61
Sport Club
25062-801 Novaes do Amparo / PA",2000-06-21,1029.9552,107.49,257.49,136.55,Capsuled,3,2.93,4298.79,26.7763,,4,1,,+,False,True,False
83552,Guilherme Silveira,69452810785,"Distrito Julia Nunes, 29
Piraja
28260441 da Rocha / CE",2013-09-01,1283.2081,170.8,320.8,103.66,Uncovered,5,3.45,9506.62,31.9841,,5,1,B,+,True,False,False
82623,Sr. Vitor Hugo Melo,35068479101,"Colônia de Vieira, 75
Jardim Guanabara
65546031 Pires / RN",2008-08-02,1105.0251,126.26,276.26,112.89,Covered,4,3.63,11283.84,33.7613,DD,6,1,AB,+,False,True,True
71265,Leandro Almeida,71804925314,"Condomínio Benício Pinto, 5
Coração De Jesus
70214499 Nascimento / DF",2012-08-12,609.2654,2.32,152.32,103.66,Covered,5,2.8,3033.63,25.5111,X,4,1,B,+,True,False,False
47195,Maria Alice Nogueira,72391850603,"Viaduto de da Luz, 3
Vila Dos Anjos
04147602 Jesus / CE",2013-04-15,1004.7976,101.2,251.2,103.66,Capsuled,7,3.3,8032.05,30.5095,X,5,1,AB,+,True,False,False
11986,Pedro Lucas Santos,16824309796,"Setor de Mendes, 62
Santa Branca
16307-662 Correia dos Dourados / GO",2013-11-15,1121.1221,130.28,280.28,136.55,Covered,5,4.2,17026.14,39.5036,DD,6,0,O,+,False,True,False
79686,Amanda Novaes,98140753610,"Recanto de Santos, 38
São José
52789301 da Conceição / BA",2013-03-01,895.6997,73.92,223.92,103.66,Uncovered,6,3.73,12319.81,34.7973,X,6,0,O,+,True,False,False
23941,Gabriel Pinto,69302741869,"Ladeira Miguel da Rocha, 866
Vila Jardim Montanhes
16792675 Ferreira / AC",2016-04-10,1094.8286,123.71,273.71,136.55,Covered,4,3.19,6893.24,29.3707,B,5,0,AB,+,False,True,False
25758,Diogo Caldeira,4812679303,"Rodovia de Ramos
Tupi A
80549568 Castro / SE",2009-04-12,853.0788,63.27,213.27,103.66,Uncovered,8,2.66,1641.09,24.1186,DD,3,0,AB,+,True,False,False
76379,Srta. Ana Vitória da Rocha,94702531670,"Lagoa de Rezende
Vila Maloca
04290066 Silveira / AC",2000-03-05,1116.3692,129.09,279.09,103.66,Capsuled,2,2.67,1745.86,24.2234,X,3,0,,+,True,False,False
54418,Thales Lima,31268049778,"Avenida Pedro Miguel Rezende, 26
Jardinópolis
07815616 Ferreira de Silva / AC",2009-09-10,914.0243,78.51,228.51,103.66,,3,3.54,10388.62,32.8661,B,6,0,AB,-,True,False,False
90983,Elisa Cardoso,59783201603,"Vila de Silva, 27
Jardim Alvorada
91526-525 Porto de Aragão / PI",2005-01-08,1384.0172,196.0,346.0,103.66,Covered,6,7.54,50380.61,72.8581,X,9,0,,-,True,False,False
9218,Igor Correia,21760943525,"Fazenda Heitor Melo, 673
Santa Branca
15768-964 Vieira do Campo / RR",2022-10-04,1379.6869,194.92,344.92,136.55,Uncovered,1,3.76,12671.91,35.1494,B,6,1,A,-,False,True,False
79739,Ana Carolina da Mota,5936278140,"Largo Rodrigues, 3
Maria Virgínia
58526491 Santos / RJ",2009-06-09,589.5782,-2.61,147.39,136.55,,8,3.64,11385.71,33.8632,B,6,1,O,+,False,True,False
60539,Esther Ramos,52130764916,"Núcleo Moraes
Marieta 1ª Seção
21880-595 Barbosa da Praia / RS",2021-11-17,1000.8771,100.22,250.22,136.55,Covered,3,2.5,33.01,22.5105,B,1,0,,+,False,True,False
52362,Srta. Valentina Viana,83960457200,"Rua Bernardo Alves, 75
Trevo
70718900 Lima / TO",2010-10-31,975.364,93.84,243.84,112.89,Clinical Done,10,3.3,8049.72,30.5272,X,5,1,A,+,False,True,True
46918,Melissa da Paz,64902571307,"Morro Gabriela Oliveira, 828
Senhor Dos Passos
85135-491 Lopes de Carvalho / SE",2017-02-17,1448.5188,212.13,362.13,136.55,Uncovered,4,3.89,13931.5,36.409,CS,6,0,B,+,False,True,False
21732,Manuela Nunes,59743102841,"Vereda Esther Peixoto, 31
Calafate
93671-578 Nunes / RO",2008-01-31,1289.543,172.39,322.39,112.89,Uncovered,8,2.96,4668.82,27.1463,DD,4,1,AB,+,False,True,True
68250,João da Cunha,12035487617,"Avenida Cavalcanti, 13
Conjunto Novo Dom Bosco
60196-692 Nogueira / RO",2018-03-12,946.3857,86.6,236.6,103.66,,5,4.54,20466.78,42.9443,X,7,0,A,+,True,False,False
74550,André Sales,7843259600,"Ladeira Pedro Henrique Peixoto, 59
Nossa Senhora De Fátima
84843469 Dias do Campo / BA",2015-12-18,852.9819,63.25,213.25,103.66,Clinical Done,7,2.89,3889.67,26.3672,B,4,1,A,+,True,False,False
6356,Nathan da Conceição,89312465015,"Rua Lima
Vila Real 1ª Seção
31557535 Almeida / PR",2007-12-08,1125.88,131.47,281.47,103.66,Covered,5,7.67,51733.69,74.2112,B,9,0,O,+,True,False,False
4504,Letícia Alves,59307618410,"Esplanada Lima, 78
Nossa Senhora De Fátima
65481-107 Moura / RJ",2008-09-16,1131.8553,132.96,282.96,136.55,Uncovered,1,2.84,3394.19,25.8717,DD,4,1,A,+,False,True,False
58192,Isaac Freitas,71604238950,"Residencial Maysa Porto, 370
Vila Piratininga
78984754 Cardoso do Galho / AL",2017-12-17,1198.3829,149.6,299.6,136.55,Uncovered,7,2.76,2619.13,25.0966,CS,4,0,,+,False,True,False
3223,Dr. Igor Nunes,4859126785,"Chácara Nascimento, 25
Graça
76871834 Ferreira de Pereira / RJ",2003-12-31,918.0753,79.52,229.52,136.55,,6,3.36,8611.49,31.089,X,5,0,A,+,False,True,False
20648,Srta. Larissa da Paz,71298563437,"Praia de Pereira, 8
Distrito Industrial Do Jatoba
14049-836 Pinto / DF",2020-08-28,1351.7252,187.93,337.93,136.55,Clinical Done,6,2.74,2446.18,24.9237,,4,0,,+,False,True,False
38440,Pietro Santos,37809641557,"Vila Martins
Cdi Jatoba
54037090 Aragão / RJ",2014-05-14,997.975,99.49,249.49,103.66,Clinical Done,3,4.33,18304.72,40.7822,DD,7,1,B,+,True,False,False
98736,Dra. Marcela Castro,20536179859,"Condomínio de Cardoso, 748
Nossa Senhora De Fátima
71231670 Alves do Sul / MT",2011-08-20,371.7685,-57.06,92.94,103.66,Uncovered,2,2.69,1924.67,24.4022,X,4,1,,+,True,False,False
34191,Luiz Otávio Souza,83759460100,"Morro de Fogaça, 68
São Jorge 2ª Seção
11270-071 Ramos de Ramos / MT",2016-04-26,555.3102,-11.17,138.83,103.66,Clinical Done,4,2.75,2490.93,24.9684,CS,4,0,,+,True,False,False
93900,Raul Dias,48756302983,"Rua de Dias, 76
Santa Terezinha
42653-017 Costa do Norte / MS",2005-02-08,,164.59,314.59,136.55,Uncovered,3,2.59,932.51,23.41,X,3,0,AB,+,False,True,False
87791,Natália Castro,61075324807,"Viaduto Rafael Barbosa, 24
Esplanada
18161750 Correia do Sul / GO",2003-05-10,1117.8193,129.45,279.45,103.66,Clinical Done,8,3.19,6956.59,29.4341,X,5,1,O,+,True,False,False
73162,Maria Sophia Freitas,30245897160,"Favela de Barros
Vila Oeste
57583-666 Vieira / GO",2011-06-20,672.2351,18.06,168.06,136.55,Uncovered,6,2.77,2689.2,25.1667,DD,4,0,,-,False,True,False
77502,João Miguel Lopes,65783091448,"Alameda Luiz Felipe Carvalho, 40
Bernadete
34603367 Pires / GO",2018-08-04,1366.0391,191.51,341.51,136.55,Uncovered,4,2.73,2331.12,24.8086,B,4,0,O,+,False,True,False
54866,Vitor Gabriel da Costa,89103276422,"Jardim Rocha, 81
Túnel De Ibirité
20502435 Lopes / RJ",2016-12-15,752.0082,38.0,188.0,103.66,Covered,1,6.0,35048.44,57.5259,CS,8,0,AB,+,True,False,False
84434,Gabrielly Monteiro,42079368150,"Jardim de Moura, 69
Diamante
24920-343 Sales da Prata / PI",2017-05-02,512.3413,-21.91,128.09,103.66,Capsuled,8,5.12,26268.03,48.7455,CS,7,1,AB,-,True,False,False
2399,Maria Alice Gonçalves,68970154310,"Via Peixoto, 97
Mantiqueira
68998-633 Silva / PR",2003-03-31,1086.4548,121.61,271.61,103.66,Covered,3,3.1,5973.13,28.4506,DD,5,1,AB,+,True,False,False
46234,Carolina Ferreira,79146230831,"Viaduto Cauã Souza, 153
Silveira
64516723 da Mota / GO",2019-06-04,926.1395,81.53,231.53,112.89,Covered,2,4.61,21136.53,43.614,B,7,1,AB,+,False,True,True
63230,Rebeca Rodrigues,68370452108,"Lagoa Enzo Gabriel Pinto, 63
Salgado Filho
07950-774 Campos Paulista / RR",2020-06-28,1219.6097,154.9,304.9,112.89,Capsuled,6,2.78,2842.03,25.3195,X,4,0,,-,False,True,True
94727,Sophie Ramos,31859420788,"Pátio Martins, 475
Senhor Dos Passos
56255637 Rezende / PB",2003-10-18,780.8408,45.21,195.21,112.89,Uncovered,8,2.57,715.07,23.1926,,3,1,A,+,False,True,True
47514,Luigi Monteiro,76802591430,"Esplanada de Melo, 18
Funcionários
45012461 Nascimento do Norte / AC",2012-04-05,1061.79,115.45,265.45,136.55,Capsuled,4,3.65,11505.04,33.9825,B,6,0,AB,+,False,True,False
10808,Davi Lucca Souza,87064295130,"Condomínio Eduardo Carvalho, 53
Alto Caiçaras
84650990 da Rosa / TO",2006-05-08,1022.3466,105.59,255.59,136.55,Uncovered,3,3.0,4974.42,27.4519,DD,5,0,O,+,False,True,False
