record,name,cpf,address,birthday,Gluconise,H2B4,H356,HB_A56,Adrino_posina,Gamma_R,Nitro_K,H278,Positron_L,Plate,Factor_risk,norm_gamma_type,Blood_type,Blood_Rh,Low_Risk,Medium_Risk,High_Risk
3027,Luigi Ramos,86721490331,"Estrada Campos, 4
Cardoso
66125560 Gomes / PI",2022-03-27,1045.5551,111.39,261.39,48.33,Uncovered,2,2.82,3173.52,25.651,X,4,1,AB,+,False,True,False
58863,Valentina Gonçalves,64130758993,"Esplanada Vitor Gabriel Freitas, 46
Vila Trinta E Um De Março
13125439 da Rocha / ES",2018-08-26,754.5544,38.64,188.64,90.83,,5,2.68,1856.57,24.3341,,3,0,O,+,False,True,True
9675,Davi Melo,69452103752,"Favela Enrico Vieira, 94
Fazendinha
64954-716 Fogaça / MG",2000-11-07,850.0379,62.51,212.51,90.83,Covered,6,4.34,18429.16,40.9067,CS,7,0,A,+,False,True,True
10770,Marcelo Castro,38174950648,"Avenida da Cruz, 9
São Cristóvão
25627359 Carvalho do Campo / PA",2006-03-01,1049.8422,112.46,262.46,48.33,Clinical Done,7,2.52,184.47,22.662,B,2,0,O,-,False,True,False
9204,Isabella da Mota,48075963148,"Condomínio Melo
Lagoa
45921991 Lima do Sul / SC",2001-03-26,866.9546,66.74,216.74,48.33,Uncovered,6,4.33,18346.06,40.8236,CS,7,0,AB,+,False,True,False
62363,Maria Sophia da Conceição,23081457904,"Jardim Vicente Dias, 6
Parque São José
69468-199 Pereira / RS",2001-03-19,898.5247,74.63,224.63,48.33,Uncovered,4,2.94,4458.65,26.9362,B,4,1,AB,+,False,True,False
56573,Maria Vitória Aragão,23987456000,"Pátio Alice Moreira, 6
Camponesa 1ª Seção
67681368 Mendes / RS",2010-11-21,867.696,66.92,216.92,37.5,Capsuled,8,6.13,36318.36,58.7959,DD,8,1,,+,True,False,False
28070,João Miguel Cunha,7924813640,"Setor de da Cunha, 63
Ermelinda
27005759 Pinto do Campo / PA",2012-04-11,1028.4213,107.11,257.11,48.33,Covered,1,5.06,25578.15,48.0557,CS,7,0,A,+,False,True,False
87617,Vitória Carvalho,16529847391,"Favela Ana Rocha, 2
Candelaria
78226435 Aragão / RJ",2005-01-06,985.0194,96.25,246.25,37.5,Covered,7,3.23,7345.58,29.8231,B,5,0,,-,True,False,False
11657,Valentina Nunes,42065783974,"Viaduto Pedro Miguel Campos, 72
Goiania
87374-944 Cavalcanti da Praia / SC",2001-08-17,1185.1816,146.3,296.3,37.5,Uncovered,12,2.61,1123.11,23.6006,X,3,0,AB,+,True,False,False
46861,Agatha Ferreira,43156782017,"Residencial Moraes, 62
Vila Paraíso
76399-925 Farias do Oeste / PB",2006-12-17,1075.4742,118.87,268.87,37.5,Covered,4,3.99,14956.52,37.434,DD,6,0,B,+,True,False,False
78417,Benjamin Duarte,8327164996,"Quadra Maria Fernanda Carvalho, 397
Vila Inestan
36067695 Rocha / SE",2020-08-19,930.2859,82.57,232.57,37.5,Capsuled,2,3.45,9570.94,32.0484,DD,5,0,AB,-,True,False,False
79290,Laura Peixoto,2641935716,"Trecho Lorenzo Nunes, 7
Nazare
07114002 Nascimento / RS",2011-08-01,913.161,78.29,228.29,48.33,Uncovered,7,3.71,12115.97,34.5935,,6,1,B,-,False,True,False
15692,Nicole Nogueira,75826419067,"Lagoa Kamilly Fernandes, 35
Vila São Paulo
67055-656 Gomes / ES",2013-10-07,1351.2479,187.81,337.81,37.5,Covered,2,3.99,14959.61,37.4371,DD,6,0,O,+,True,False,False
83003,Bryan Santos,36285174008,"Parque de Gomes, 67
Guarani
33332451 Azevedo Paulista / TO",2003-04-15,1099.635,124.91,274.91,37.5,Uncovered,3,3.13,6320.99,28.7985,DD,5,0,B,+,True,False,False
9201,Marcos Vinicius das Neves,2857943610,"Campo de da Paz, 25
Lorena
45211101 Silveira do Galho / AC",2006-01-31,868.8196,67.2,217.2,37.5,Uncovered,3,5.37,28721.27,51.1988,DD,7,0,,+,True,False,False
81674,Alana Ramos,14856739255,"Colônia de Viana, 34
Santa Rosa
69665-560 Lima das Flores / AC",2004-08-11,1229.5028,157.38,307.38,90.83,,7,2.6,1054.16,23.5317,DD,3,0,O,+,False,True,True
34469,Gustavo Sales,61083279521,"Loteamento Davi Lucca Novaes, 79
Buraco Quente
32139-666 Jesus de Goiás / RS",2013-10-26,914.6827,78.67,228.67,37.5,Covered,5,2.76,2624.72,25.1022,A,4,1,O,+,True,False,False
13108,Isaac Souza,72839564173,"Sítio Almeida, 85
Vila Nova Cachoeirinha 1ª Seção
85098837 das Neves / MT",2007-11-01,1111.3366,127.83,277.83,37.5,Covered,7,3.13,6350.84,28.8283,A,5,1,O,+,True,False,False
4332,Daniela da Luz,57384019648,"Feira Melo, 83
Taquaril
59692-441 Pinto das Pedras / MS",2015-06-01,836.4215,59.11,209.11,37.5,Covered,1,3.33,8355.86,30.8334,X,5,1,AB,+,True,False,False
65572,Milena Barros,12580746994,"Vila Porto, 42
Boa Vista
60335-544 Nogueira de Cunha / RO",2015-06-24,1135.3909,133.85,283.85,90.83,Capsuled,1,2.64,1405.47,23.883,X,3,0,B,+,False,True,True
67269,Sr. Ian Sales,37564802910,"Recanto de Costa, 481
Nova Floresta
95811-697 Araújo das Pedras / RN",2022-07-07,783.6566,45.91,195.91,48.33,Clinical Done,8,4.15,16505.66,38.9832,CS,6,0,B,+,False,True,False
33223,Yuri da Rocha,64172890520,"Loteamento Santos, 99
Cdi Jatoba
68686-769 Martins de da Costa / SE",2002-05-31,1188.9504,147.24,297.24,37.5,Clinical Done,2,3.76,12578.81,35.0563,DD,6,1,,+,True,False,False
53359,Giovanna Nascimento,36091854739,"Favela de Pires, 86
Belmonte
99599564 Porto / PA",2020-09-21,1016.8619,104.22,254.22,90.83,Uncovered,5,3.26,7593.33,30.0708,B,5,1,,+,False,True,True
43888,Eloah da Rosa,25734180653,"Vila de Melo
Mala E Cuia
44263-602 da Paz do Galho / MA",2003-06-12,1005.1589,101.29,251.29,48.33,Uncovered,4,3.14,6429.35,28.9068,B,5,1,AB,+,False,True,False
92273,Sr. Emanuel Jesus,27803649556,"Chácara Emilly da Rocha, 961
Ribeiro De Abreu
24109-582 Farias / RR",2002-02-09,1442.0063,210.5,360.5,90.83,Covered,5,3.18,6808.1,29.2856,CS,5,0,,+,False,True,True
20502,Sr. Eduardo Mendes,89205347647,"Fazenda de Pires, 15
Vila Da Ária
46381648 Pires / MS",2017-07-16,1216.3076,154.08,304.08,37.5,Uncovered,7,3.21,7159.95,29.6374,B,5,1,AB,+,True,False,False
16896,Ana Lívia Dias,58613207995,"Favela Theo Nascimento, 240
Brasil Industrial
47053480 Caldeira / MA",2018-01-31,1093.2972,123.32,273.32,37.5,Clinical Done,3,2.75,2547.84,25.0253,,4,1,O,+,True,False,False
47689,Lara Viana,36920154706,"Colônia Maria Luiza Fogaça
São Gonçalo
11025362 Cardoso / ES",2005-09-09,1065.1197,116.28,266.28,48.33,Capsuled,3,3.01,5142.59,27.6201,,5,0,O,+,False,True,False
91245,Joana Monteiro,87952410350,"Distrito da Cruz
Baleia
88675450 Nogueira / PB",2021-07-17,849.1873,62.3,212.3,37.5,Clinical Done,4,2.64,1447.69,23.9252,DD,3,1,,-,True,False,False
34949,Ana Beatriz da Luz,80719542685,"Conjunto da Mota, 10
Nova Vista
00984-808 Azevedo / MA",2007-03-05,1109.5379,127.38,277.38,48.33,Uncovered,6,3.68,11817.27,34.2948,B,6,1,AB,+,False,True,False
94428,Esther Cardoso,27859463164,"Loteamento de Sales, 29
Vila Sumaré
67322221 das Neves do Galho / TO",2001-08-25,1132.2109,133.05,283.05,90.83,Clinical Done,3,2.94,4408.83,26.8863,B,4,1,O,+,False,True,True
6346,Arthur Rodrigues,96145032707,"Conjunto Evelyn Moraes, 74
Santa Sofia
96135-000 Costa / MA",2019-09-06,1443.4448,210.86,360.86,37.5,Clinical Done,6,3.07,5723.2,28.2007,,5,1,AB,+,True,False,False
88669,Paulo Ribeiro,28769035121,"Setor Sales
Vila De Sá
34752219 Peixoto de Sales / PB",2023-05-18,875.1556,68.79,218.79,90.83,Clinical Done,5,2.74,2440.24,24.9177,B,4,1,AB,+,False,True,True
88680,Emanuel Pereira,21739805488,"Ladeira Emanuella da Luz, 899
Aguas Claras
83434-856 Cardoso das Flores / PB",2011-10-30,914.0813,78.52,228.52,90.83,,2,4.52,20203.33,42.6808,X,7,1,,+,False,True,True
63309,Evelyn Campos,45031962780,"Viela Emanuella da Mota, 12
Aparecida
76759-622 Costela / GO",2004-07-15,1052.4564,113.11,263.11,37.5,Capsuled,6,2.55,496.99,22.9745,DD,2,0,AB,+,True,False,False
31232,Giovanna da Mata,86954371084,"Trevo Rodrigo Silva, 25
Vila Bandeirantes
54586-996 das Neves de Rocha / MG",2018-06-17,1060.4186,115.1,265.1,48.33,Capsuled,5,3.22,7236.06,29.7136,X,5,1,O,-,False,True,False
19873,Luana da Costa,29743516034,"Vereda Davi Lucas Farias, 56
Vitoria Da Conquista
79087678 Araújo / TO",2013-12-03,955.2201,88.81,238.81,37.5,Clinical Done,5,3.56,10598.98,33.0765,X,6,0,AB,+,True,False,False
14673,Emilly Cardoso,96582013424,"Trevo Davi Luiz Nascimento
Anchieta
57918-280 Ferreira do Galho / RJ",2008-01-12,803.8404,50.96,200.96,48.33,Uncovered,4,3.85,13530.09,36.0076,A,6,0,B,+,False,True,False
56882,Guilherme Monteiro,24697083547,"Colônia de Gomes, 33
Conjunto Capitão Eduardo
25948020 Monteiro de Pinto / AC",2014-08-12,913.4112,78.35,228.35,90.83,Capsuled,5,3.03,5275.76,27.7533,X,5,0,O,-,False,True,True
28373,Thales Vieira,94310875610,"Lagoa Ramos
Ouro Minas
50495246 Rocha / MS",2014-05-11,1150.4875,137.62,287.62,37.5,,7,3.54,10441.88,32.9194,B,6,1,,-,True,False,False
77225,Gabriel Aragão,15740269849,"Conjunto Santos, 70
Guarani
21693-723 Rocha de Farias / AC",2010-11-11,993.8447,98.46,248.46,37.5,Clinical Done,4,2.8,2991.0,25.4685,B,4,0,A,+,True,False,False
90394,João Miguel Santos,51374206970,"Vereda Carolina Freitas, 71
Santa Branca
37109995 Fogaça / PB",2004-01-11,809.6456,52.41,202.41,48.33,Uncovered,5,3.16,6596.97,29.0745,X,5,0,AB,-,False,True,False
29023,Helena Peixoto,79810652402,"Morro Barbosa, 38
Gameleira
68247876 Pereira do Campo / RS",2011-06-25,1279.6956,169.92,319.92,48.33,Capsuled,7,2.57,759.41,23.2369,B,3,0,,+,False,True,False
57176,Vitor Gabriel Dias,43675819000,"Rua de da Conceição
Distrito Industrial Do Jatoba
94353722 Mendes / RJ",2021-12-07,922.111,80.53,230.53,90.83,,5,2.6,1035.89,23.5134,,3,0,O,-,False,True,True
78951,Vitor Vieira,54917238005,"Viaduto Monteiro
Unidas
74392-159 Barros / AL",2008-08-29,868.3564,67.09,217.09,37.5,Capsuled,2,3.45,9511.9,31.9894,X,5,0,,-,True,False,False
99902,Daniel Campos,16097854285,"Ladeira Joana Lopes, 592
Conjunto Taquaril
59735-412 Souza de Moraes / RJ",2014-08-17,1368.9715,192.24,342.24,37.5,Covered,6,5.09,25956.26,48.4338,B,7,0,AB,+,True,False,False
59762,Ryan da Luz,34869502151,"Viela de Santos
Mantiqueira
11011-459 Moraes / PB",2002-10-21,1081.3003,120.33,270.33,37.5,Uncovered,2,2.65,1541.0,24.0185,X,3,0,A,-,True,False,False
78727,João Pedro Farias,18745290601,"Parque de Barros, 89
Castelo
91498-634 da Cruz / MG",2016-11-20,884.0646,71.02,221.02,48.33,Clinical Done,4,2.99,4905.98,27.3835,CS,5,0,AB,+,False,True,False
36666,Maria Eduarda Santos,16047582958,"Área de Rodrigues
Jatobá
24718-413 Barbosa das Flores / PR",2001-02-20,979.5514,94.89,244.89,48.33,Clinical Done,7,2.76,2579.58,25.0571,DD,4,1,B,-,False,True,False
51685,Maria Eduarda Gonçalves,57831920404,"Ladeira Moraes, 1
Santa Isabel
20181875 Barbosa / ES",2018-02-11,948.0852,87.02,237.02,37.5,Covered,9,3.05,5502.81,27.9803,DD,5,1,A,-,True,False,False
75024,Theo Almeida,41082359750,"Viaduto Moura, 42
Biquinhas
30983435 Farias / RO",2018-02-05,945.8484,,236.46,48.33,Covered,5,3.43,9369.37,31.8469,DD,5,1,O,+,False,True,False
89800,Helena Duarte,29468035700,"Colônia Eduarda Cardoso, 7
São Benedito
68900-967 Gonçalves / AL",2012-10-23,793.0572,48.26,198.26,48.33,Uncovered,6,3.47,9710.02,32.1875,CS,5,1,O,+,False,True,False
95523,Sra. Alana Duarte,34068197539,"Distrito Caroline Rocha, 466
Vila Aeroporto Jaraguá
89033922 Carvalho de Silva / RO",2007-10-28,870.1219,67.53,217.53,48.33,Capsuled,6,6.1,36028.49,58.506,X,8,0,AB,-,False,True,False
30111,Raquel da Paz,61038275407,"Estrada Alves, 12
Nova Esperança
58447784 Moura da Mata / PI",2002-05-12,1111.2745,127.82,277.82,90.83,Uncovered,5,2.99,4901.14,27.3786,DD,5,1,AB,+,False,True,True
54372,Breno Novaes,73492501699,"Área Azevedo, 14
Vila Suzana Segunda Seção
82648-562 Cunha da Mata / PI",2005-02-05,914.0735,,228.52,48.33,Clinical Done,4,3.42,9191.21,31.6687,B,5,0,AB,+,False,True,False
17219,Gabrielly da Mata,25369741891,"Viela de das Neves, 556
Vila Canto Do Sabiá
86824301 Oliveira Paulista / PA",2006-04-04,914.0814,78.52,228.52,37.5,Uncovered,4,2.8,3069.23,25.5467,A,4,0,B,+,True,False,False
90828,João Pedro da Cunha,97065841294,"Estrada Sales, 45
Lindéia
37872-583 Rocha Alegre / AP",2020-01-21,1034.3155,108.58,258.58,37.5,Clinical Done,4,5.61,31110.76,53.5883,X,8,0,B,+,True,False,False
41955,João Gabriel Pinto,83714602950,"Travessa de Nunes, 23
Horto
85758021 Ribeiro dos Dourados / AM",2011-06-06,1222.9327,155.73,305.73,48.33,Clinical Done,2,2.73,2354.22,24.8317,X,4,1,AB,+,False,True,False
70925,Lucas Gabriel Pereira,30725648171,"Fazenda Souza, 53
Sport Club
76569-951 Freitas de Goiás / SC",2023-05-10,672.9885,18.25,168.25,90.83,Covered,5,2.81,3128.57,25.6061,,4,1,AB,+,False,True,True
55762,Olivia da Mota,34879265047,"Setor Giovanna Rezende, 21
Distrito Industrial Do Jatoba
67687110 das Neves Verde / PE",2017-11-01,1152.5031,138.13,288.13,90.83,Clinical Done,5,3.13,6277.46,28.755,A,5,0,O,+,False,True,True
74002,Fernanda Caldeira,58947213004,"Morro Pedro Miguel Barbosa
Boa Esperança
80249323 Nunes do Amparo / TO",2023-03-20,694.8849,23.72,173.72,48.33,Clinical Done,5,3.06,5665.55,28.1431,X,5,1,,+,False,True,False
87121,Kevin Ramos,24013768950,"Passarela Souza, 16
Xangri-Lá
59037-441 Araújo / AL",2005-04-23,888.944,72.24,222.24,37.5,Uncovered,6,3.96,14584.38,37.0619,CS,6,0,A,+,True,False,False
3013,Lucas Sales,72605913821,"Residencial de Silveira, 8
Vila Madre Gertrudes 4ª Seção
82000-456 Farias do Oeste / PA",2007-01-23,605.7607,1.44,151.44,37.5,Clinical Done,3,4.59,20959.88,43.4374,DD,7,1,AB,+,True,False,False
65323,Brenda Freitas,20195638786,"Campo Nunes, 57
Flavio De Oliveira
20434888 Melo / RN",2021-08-09,547.9026,-13.02,136.98,90.83,Uncovered,4,2.78,2869.06,25.3466,X,4,0,O,+,False,True,True
67491,Esther Almeida,78293041579,"Campo de Farias, 53
Luxemburgo
02363800 Jesus / RN",2004-10-29,976.5473,94.14,244.14,48.33,Capsuled,7,3.12,6263.12,28.7406,,5,1,B,+,False,True,False
54455,Luiz Henrique Costa,4275316835,"Vila Lima, 35
Outro
51039899 Gonçalves da Serra / SP",2021-04-24,794.7831,48.7,198.7,48.33,Covered,4,4.59,20903.47,43.381,B,7,0,A,+,False,True,False
59815,Isabel Caldeira,98547316264,"Travessa Pereira
Itapoa
66944135 Mendes / PB",2015-03-02,1063.9186,115.98,265.98,37.5,Clinical Done,6,3.52,10224.06,32.7016,B,6,1,B,+,True,False,False
69452,Caio Dias,49251867011,"Travessa de Pereira, 58
Bonsucesso
21087-114 das Neves / PE",2001-04-25,689.0309,22.26,172.26,37.5,Uncovered,7,4.41,19091.23,41.5687,DD,7,1,AB,-,True,False,False
73338,Bruna Moura,76305841217,"Campo Costa, 41
Jardim Leblon
42416-342 Azevedo de da Costa / MA",2022-10-27,959.0361,89.76,239.76,37.5,Uncovered,7,2.77,2771.81,25.2493,,4,0,AB,+,True,False,False
17754,Luiz Gustavo Teixeira,14693785237,"Favela Letícia Farias, 41
Nova Vista
91285702 Teixeira / PI",2015-08-17,1176.1187,144.03,294.03,90.83,Uncovered,4,3.81,13098.74,35.5762,X,6,0,A,-,False,True,True
48303,Gustavo Fernandes,48125903615,"Loteamento de Oliveira, 8
Chácara Leonina
65920-178 Monteiro Alegre / CE",2004-04-24,1043.1065,110.78,260.78,37.5,Capsuled,3,2.59,893.78,23.3713,CS,3,1,O,+,True,False,False
78509,Marcela Sales,87104625976,"Fazenda Marcela Pires
Santa Rita De Cássia
94115-171 Novaes de Goiás / MS",2003-01-05,993.6344,98.41,248.41,37.5,Uncovered,9,2.56,580.23,23.0577,CS,2,0,O,+,True,False,False
20627,Evelyn Rezende,73152906480,"Avenida Silva, 53
Vila São Francisco
33187-698 Lima / PB",2022-08-18,726.9126,31.73,181.73,37.5,Uncovered,3,2.77,2680.23,25.1577,,4,0,,+,True,False,False
67589,Sr. Vitor Peixoto,52837109479,"Vereda Davi Lucas Jesus
Vila Santa Monica 1ª Seção
36900919 Fernandes da Mata / AM",2000-03-16,1049.9906,112.5,262.5,37.5,Uncovered,3,2.73,2323.41,24.8009,CS,4,0,B,-,True,False,False
44826,Julia Pires,20796453152,"Residencial Sales
Cdi Jatoba
77180-394 Almeida / MA",2020-01-18,1096.513,124.13,274.13,37.5,Uncovered,9,2.92,4259.84,26.7373,B,4,1,AB,+,True,False,False
13999,Breno Santos,49567213070,"Setor de Moraes, 45
Liberdade
82502438 Martins / DF",2005-01-20,1242.9304,160.73,310.73,37.5,,4,3.77,12738.64,35.2161,DD,6,1,A,+,True,False,False
5039,Giovanna Lima,63829105703,"Vale Milena Novaes
Santo Antônio
43481147 Dias da Praia / SP",2013-02-08,836.5568,59.14,209.14,37.5,Covered,7,2.67,1771.38,24.2489,X,3,1,AB,+,True,False,False
81279,Luana Cardoso,10782563490,"Distrito Correia, 89
Vila Olhos D'água
56389-278 da Cunha de Souza / PB",2004-07-12,799.7768,49.94,199.94,37.5,Covered,6,3.51,10148.2,32.6257,,6,1,A,+,True,False,False
71431,Murilo Nunes,12753489637,"Passarela Lucas Gabriel da Cunha
Jardim Felicidade
29894398 Nascimento do Norte / AL",2008-10-25,935.8099,83.95,233.95,90.83,Uncovered,6,3.09,5893.98,28.3715,DD,5,0,O,+,False,True,True
39196,Gabriela da Cunha,39461820542,"Fazenda Monteiro, 43
Caiçaras
74991-154 Santos do Norte / RJ",2012-10-05,1140.1823,135.05,285.05,37.5,Covered,3,2.61,1104.94,23.5824,B,3,0,,+,True,False,False
22991,Srta. Catarina Cunha,87523461026,"Feira de da Luz
Mariquinhas
44241904 da Costa / DF",2003-01-17,986.9595,96.74,246.74,48.33,Clinical Done,6,3.1,6061.89,28.5394,CS,5,1,AB,-,False,True,False
70618,Samuel da Mata,41572936819,"Condomínio Almeida
Vila Nova Gameleira 1ª Seção
02920-778 Santos / DF",2002-06-03,954.312,88.58,238.58,37.5,,9,2.57,766.43,23.2439,B,3,0,AB,+,True,False,False
34493,Ana Laura Vieira,26451398098,"Largo Gabriela Porto, 35
Cruzeiro
18315131 Farias / MA",2016-06-15,981.5473,95.39,245.39,48.33,Clinical Done,10,4.26,17654.71,40.1322,X,7,0,AB,+,False,True,False
98797,Mariana Monteiro,98523714014,"Via Beatriz da Mata, 84
Lajedo
29340587 Monteiro do Galho / MG",2001-08-07,1076.7333,119.18,269.18,37.5,Clinical Done,6,2.81,3084.51,25.562,X,4,1,A,+,True,False,False
36944,Luiz Felipe Nascimento,90162587368,"Estação da Rocha, 60
Vila Mantiqueira
69017259 Duarte da Prata / RO",2019-08-28,792.631,48.16,198.16,37.5,Uncovered,4,2.64,1411.56,23.8891,,3,0,A,-,True,False,False
41489,Maitê da Paz,6425987111,"Trevo Sabrina Cardoso, 716
Nova Esperança
04517-907 Moura da Mata / MA",2005-03-06,1145.4173,136.35,286.35,37.5,Clinical Done,9,4.24,17463.35,39.9409,DD,6,1,,+,True,False,False
71473,Matheus Duarte,25689710458,"Morro de Novaes
Parque São José
39569678 Sales / PA",2003-07-16,861.9962,65.5,215.5,48.33,Uncovered,4,5.17,26750.24,49.2277,X,7,1,AB,+,False,True,False
43379,Dr. Murilo da Paz,46278510308,"Feira Emanuella Correia, 3
Conjunto Lagoa
69412-119 Ramos / PE",2001-10-27,1294.8543,173.71,323.71,48.33,Capsuled,7,3.87,13704.64,36.1821,X,6,1,O,+,False,True,False
74536,Amanda da Luz,15826930489,"Setor Sales, 30
Vila São Rafael
27568-445 Lopes / TO",2017-05-20,1052.4424,113.11,263.11,37.5,Covered,5,2.51,73.08,22.5506,A,1,0,AB,+,True,False,False
89878,Breno Barros,35926048133,"Vale Alícia Pires, 55
Santa Maria
38869887 Cardoso / RJ",2022-12-30,842.4893,60.62,210.62,37.5,Clinical Done,3,3.17,6736.49,29.214,,5,0,B,+,True,False,False
4365,Ana Lívia Farias,45097286111,"Residencial Duarte, 3
Novo Glória
95161-545 Ribeiro / RR",2004-02-12,747.1853,36.8,186.8,48.33,Covered,5,2.73,2328.58,24.8061,DD,4,1,O,+,False,True,False
27666,Emanuella Rodrigues,94350261842,"Lagoa Julia Porto, 646
Funcionários
03476-918 Duarte / TO",2003-05-18,987.2783,96.82,246.82,90.83,,7,2.6,1041.58,23.5191,DD,3,1,O,+,False,True,True
62119,Sr. Calebe Barbosa,97218346537,"Vila Augusto Martins, 62
Venda Nova
94860-509 Pereira / TO",2020-12-13,1005.4811,101.37,251.37,37.5,Uncovered,3,3.02,5192.13,27.6696,DD,5,1,O,+,True,False,False
44658,Augusto Ramos,94168527085,"Praia Arthur Silva, 85
Renascença
40626-585 Teixeira da Mata / PR",2023-03-15,1086.1941,121.55,271.55,37.5,,6,2.62,1186.99,23.6645,DD,3,0,AB,+,True,False,False
6136,Sr. Igor Rezende,74615092849,"Residencial Ana Clara Porto, 63
Marilandia
02963-106 da Rocha / MT",2007-10-04,1017.7067,104.43,254.43,37.5,Covered,4,2.59,944.51,23.422,DD,3,1,O,+,True,False,False
52318,Maria Vitória Oliveira,85609312442,"Trevo de Pinto
Maria Helena
35359-120 Freitas / AM",2017-01-25,649.1742,12.29,162.29,37.5,,6,2.55,567.53,23.045,X,2,1,AB,+,True,False,False
81173,Maria Vitória da Cunha,69047258347,"Feira Cardoso, 365
Grajaú
73003668 Azevedo / PA",2020-10-19,1248.9424,162.24,312.24,37.5,Covered,3,3.9,14029.95,36.5074,X,6,1,O,+,True,False,False
24184,Natália Barros,67491285058,"Distrito de Peixoto, 34
Conjunto Bonsucesso
41700-399 Moraes / PR",2020-10-13,1096.6565,124.16,274.16,37.5,Covered,8,3.01,5145.74,27.6232,X,5,0,A,+,True,False,False
29328,Davi Lucca Nunes,92453081624,"Sítio Araújo, 8
Flamengo
27152575 Ferreira Grande / PB",2014-11-08,830.7127,57.68,207.68,48.33,Covered,4,4.13,16306.5,38.784,DD,6,0,A,+,False,True,False
84361,Breno Gomes,12560784920,"Fazenda de Gomes, 9
Caetano Furquim
60483-887 Moura / TO",2000-04-01,813.3911,53.35,203.35,48.33,Uncovered,7,2.55,508.38,22.9859,CS,2,0,B,+,False,True,False
72989,Sr. Rafael Pereira,42105768326,"Rodovia de Carvalho, 2
Buritis
77309254 Dias Verde / PE",2015-07-05,1034.8651,108.72,258.72,37.5,Clinical Done,5,3.18,6810.65,29.2881,B,5,1,B,+,True,False,False
66371,Pedro Lucas Barbosa,10246753862,"Lago Beatriz da Rocha, 25
Venda Nova
95191257 Caldeira Alegre / PI",2021-07-18,809.3772,52.34,202.34,48.33,Covered,4,2.54,396.85,22.8743,CS,2,0,AB,+,False,True,False
77409,Vicente Dias,91586430793,"Estação de Monteiro
Salgado Filho
44929191 Castro Paulista / TO",2022-10-24,1089.7749,122.44,272.44,37.5,Clinical Done,3,4.77,22713.19,45.1907,X,7,1,B,+,True,False,False
41477,Luiz Henrique Correia,43281905714,"Pátio Pinto, 20
Conjunto Serra Verde
79442-634 Nunes das Pedras / BA",2017-02-10,1152.9205,138.23,288.23,48.33,Clinical Done,4,2.77,2741.16,25.2187,,4,0,AB,-,False,True,False
57527,Lorena Farias,50136274943,"Conjunto Cardoso, 3
Maria Goretti
10618626 Oliveira / AP",2013-10-17,680.4494,20.11,170.11,37.5,Clinical Done,2,3.51,10084.45,32.562,X,6,0,B,+,True,False,False
49640,Sr. Theo Nogueira,18649705375,"Alameda Moraes, 90
Vila Copacabana
83729-593 Farias / TO",2002-07-02,936.9415,84.24,234.24,37.5,,7,4.26,17644.99,40.1225,DD,7,1,AB,+,True,False,False
78609,Bruna Alves,9723185695,"Sítio de da Cruz, 34
Etelvina Carneiro
06754993 Araújo / AP",2018-05-06,899.7589,74.94,224.94,37.5,Uncovered,11,2.83,3356.73,25.8342,DD,4,0,A,-,True,False,False
44836,Luana da Paz,91630852759,"Avenida Duarte, 73
Madre Gertrudes
11532-177 Martins / PB",2019-03-19,1308.663,177.17,327.17,37.5,Uncovered,5,3.71,12105.4,34.5829,DD,6,0,AB,+,True,False,False
20654,Juan Ramos,41685079202,"Condomínio de Sales, 64
Varzea Da Palma
91691-020 Correia do Sul / TO",2011-09-11,995.3655,98.84,248.84,48.33,Clinical Done,4,3.32,8215.45,30.6929,B,5,1,AB,+,False,True,False
6969,Clarice da Costa,28391650740,"Recanto Vieira
Vila Aeroporto Jaraguá
52193-417 da Cruz das Pedras / RR",2012-09-19,1182.3431,145.59,295.59,48.33,Capsuled,6,3.28,7786.66,30.2642,B,5,1,,+,False,True,False
44521,Vitor Hugo Martins,97652803438,"Campo de Silveira
Candelaria
85191-066 Melo da Prata / AP",2013-11-01,1005.2591,101.31,251.31,90.83,Clinical Done,2,2.51,141.1,22.6186,B,2,1,AB,+,False,True,True
4616,Maria Luiza Souza,65401789300,"Campo de Azevedo, 26
Vila Da Paz
41262-489 da Rocha / ES",2001-11-23,815.358,53.84,203.84,90.83,Capsuled,3,4.55,20495.72,42.9732,DD,7,0,B,+,False,True,True
17861,Renan Gonçalves,10476985285,"Rodovia de da Paz, 42
Granja Werneck
94337-446 Silva / CE",2023-05-28,998.066,99.52,249.52,48.33,Uncovered,6,2.55,511.64,22.9891,A,2,1,AB,+,False,True,False
57303,Gustavo Barros,87542963074,"Viaduto de Barros, 721
Mariano De Abreu
15863367 da Conceição / DF",2006-05-22,1115.3618,128.84,278.84,48.33,Capsuled,6,4.11,16074.89,38.5524,DD,6,1,B,+,False,True,False
43175,Dr. João Pedro Caldeira,62039758429,"Condomínio Maysa Campos
Marajó
10050-952 Cavalcanti do Sul / MA",2006-12-26,1029.7021,107.43,257.43,37.5,Uncovered,6,2.52,251.17,22.7287,DD,2,1,O,+,True,False,False
20057,Catarina da Rosa,53981420705,"Quadra de Rezende
Universitário
79016678 Azevedo / PB",2001-12-16,1010.3894,102.6,252.6,90.83,,5,2.51,137.54,22.615,CS,2,0,AB,+,False,True,True
93843,Alexandre Costa,83521409651,"Via Gabrielly Gomes, 96
Maria Tereza
06982215 Nunes / RR",2012-05-25,1061.8818,115.47,265.47,37.5,,5,3.07,5699.44,28.1769,CS,5,0,AB,+,True,False,False
